tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1080,2014-01-31 10:12:03,2014-01-31 10:30:03,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20169,Customer,1965,1
1440,2014-01-31 14:14:18,2014-01-31 14:38:18,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20041,Customer,1957,2
1020,2014-01-31 11:53:19,2014-01-31 12:10:19,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20098,Customer,1989,0
1380,2014-01-31 08:43:36,2014-01-31 09:06:36,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20011,Subscriber,1998,1
1620,2014-01-31 17:22:48,2014-01-31 17:49:48,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20020,Customer,1986,1
1320,2014-01-31 18:03:51,2014-01-31 18:25:51,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20081,Subscriber,1952,1
1560,2014-01-31 10:14:36,2014-01-31 10:40:36,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20061,Subscriber,1977,1
1260,2014-01-31 07:44:49,2014-01-31 08:05:49,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20034,Subscriber,1951,1
600,2014-01-31 15:31:08,2014-01-31 15:41:08,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20174,Customer,2001,1
840,2014-01-31 18:36:12,2014-01-31 18:50:12,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20021,Subscriber,1984,2
1980,2014-01-31 12:15:59,2014-01-31 12:48:59,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20171,Subscriber,1998,1
300,2014-01-31 23:55:00,2014-02-01 00:00:00,44,St James Pl & Pearl St,40.71117,-74.00016,8,Hudson St & Reade St,40.71534,-74.00915,20003,Subscriber,1987,1
1920,2014-01-31 18:36:29,2014-01-31 19:08:29,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20117,Subscriber,1965,1
720,2014-02-01 00:04:00,2014-02-01 00:16:00,8,Hudson St & Reade St,40.71534,-74.00915,8,Hudson St & Reade St,40.71534,-74.00915,20008,Subscriber,1959,2
840,2014-01-31 18:18:31,2014-01-31 18:32:31,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,20153,Customer,1973,1
1320,2014-01-31 13:59:59,2014-01-31 14:21:59,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20112,Subscriber,1988,2
1980,2014-01-31 07:38:28,2014-01-31 08:11:28,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20058,Customer,1983,1
720,2014-01-31 13:00:00,2014-01-31 13:12:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20005,Subscriber,2000,1
1020,2014-01-31 18:28:49,2014-01-31 18:45:49,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20093,Subscriber,1987,2
1920,2014-01-31 17:26:53,2014-01-31 17:58:53,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20212,Customer,2003,2
1440,2014-01-31 08:05:48,2014-01-31 08:29:48,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20023,Subscriber,2002,0
840,2014-01-31 09:16:11,2014-01-31 09:30:11,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20120,Customer,1978,0
1620,2014-01-31 10:50:17,2014-01-31 11:17:17,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20229,Customer,1951,0
600,2014-01-31 08:13:12,2014-01-31 08:23:12,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20071,Subscriber,1971,2
1800,2014-01-31 14:46:28,2014-01-31 15:16:28,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20173,Subscriber,1984,1
1260,2014-01-31 09:35:37,2014-01-31 09:56:37,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20156,Customer,1978,2
1140,2014-01-31 11:15:43,2014-01-31 11:34:43,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20074,Customer,1976,1
960,2014-01-31 07:38:13,2014-01-31 07:54:13,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20022,Customer,1979,1
2100,2014-01-31 17:22:12,2014-01-31 17:57:12,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20116,Subscriber,1953,1
540,2014-01-31 12:34:48,2014-01-31 12:43:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20195,Subscriber,1975,1
540,2014-01-31 14:28:33,2014-01-31 14:37:33,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20089,Customer,1991,2
840,2014-01-31 17:21:46,2014-01-31 17:35:46,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20092,Subscriber,1954,2
540,2014-01-31 09:08:06,2014-01-31 09:17:06,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20048,Subscriber,2001,1
1440,2014-01-31 11:18:33,2014-01-31 11:42:33,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20206,Customer,1982,2
540,2014-01-31 08:46:46,2014-01-31 08:55:46,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20047,Customer,2003,2
1080,2014-01-31 12:47:39,2014-01-31 13:05:39,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20231,Customer,2001,1
1380,2014-01-31 07:13:06,2014-01-31 07:36:06,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20094,Subscriber,1986,0
360,2014-01-31 15:08:22,2014-01-31 15:14:22,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20186,Subscriber,1952,0
720,2014-01-31 09:16:00,2014-01-31 09:28:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,8,Hudson St & Reade St,40.71534,-74.00915,20001,Subscriber,1982,2
540,2014-01-31 14:36:37,2014-01-31 14:45:37,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20125,Subscriber,1988,0
420,2014-02-01 00:05:00,2014-02-01 00:12:00,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20006,Customer,2000,1
900,2014-01-31 15:39:23,2014-01-31 15:54:23,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20114,Customer,2002,1
420,2014-01-31 15:52:59,2014-01-31 15:59:59,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20150,Customer,1984,1
360,2014-01-31 15:29:51,2014-01-31 15:35:51,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20018,Customer,1992,0
1200,2014-01-31 13:28:07,2014-01-31 13:48:07,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20184,Subscriber,1972,2
360,2014-01-31 09:16:23,2014-01-31 09:22:23,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20024,Customer,1952,2
1680,2014-01-31 16:20:18,2014-01-31 16:48:18,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20043,Subscriber,1979,0
1500,2014-01-31 11:22:25,2014-01-31 11:47:25,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20050,Customer,1993,2
600,2014-01-31 18:20:59,2014-01-31 18:30:59,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20057,Subscriber,1989,1
720,2014-01-31 23:57:00,2014-02-01 00:09:00,28,Stanton St & Chrystie St,40.72229,-73.99147,7,Washington Square E,40.73049,-73.99572,20000,Customer,1959,0
2100,2014-01-31 08:51:05,2014-01-31 09:26:05,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20035,Customer,1959,1
2040,2014-01-31 10:10:33,2014-01-31 10:44:33,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20121,Subscriber,1953,2
1080,2014-01-31 17:38:54,2014-01-31 17:56:54,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20200,Customer,2004,1
1980,2014-01-31 17:23:43,2014-01-31 17:56:43,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20176,Customer,1963,2
360,2014-01-31 18:56:07,2014-01-31 19:02:07,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20213,Customer,1975,0
420,2014-01-31 11:29:32,2014-01-31 11:36:32,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20230,Customer,1985,1
480,2014-01-31 12:25:29,2014-01-31 12:33:29,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,20099,Customer,1991,1
1860,2014-01-31 10:20:15,2014-01-31 10:51:15,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20205,Subscriber,1967,1
1740,2014-01-31 15:53:47,2014-01-31 16:22:47,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20198,Subscriber,1989,1
1800,2014-01-31 13:11:37,2014-01-31 13:41:37,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20124,Customer,1953,0
1380,2014-01-31 14:03:00,2014-01-31 14:26:00,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20137,Subscriber,2005,2
1080,2014-01-31 14:42:16,2014-01-31 15:00:16,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20221,Subscriber,1977,1
300,2014-01-31 17:00:00,2014-01-31 17:05:00,8,Hudson St & Reade St,40.71534,-74.00915,7,Washington Square E,40.73049,-73.99572,20009,Subscriber,1998,0
720,2014-02-01 00:25:00,2014-02-01 00:37:00,28,Stanton St & Chrystie St,40.72229,-73.99147,8,Hudson St & Reade St,40.71534,-74.00915,20006,Subscriber,2000,2
2100,2014-01-31 11:13:40,2014-01-31 11:48:40,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20146,Customer,2001,2
1860,2014-01-31 07:20:06,2014-01-31 07:51:06,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20154,Subscriber,1967,1
1800,2014-01-31 16:56:35,2014-01-31 17:26:35,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20127,Subscriber,1958,1
360,2014-01-31 23:55:00,2014-02-01 00:01:00,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,20007,Customer,1962,0
2100,2014-01-31 16:01:23,2014-01-31 16:36:23,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20019,Subscriber,1987,1
1860,2014-01-31 18:55:57,2014-01-31 19:26:57,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20189,Subscriber,1955,0
1260,2014-01-31 17:17:55,2014-01-31 17:38:55,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20068,Customer,2005,1
1560,2014-01-31 16:20:44,2014-01-31 16:46:44,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20091,Subscriber,1991,2
1320,2014-01-31 07:26:14,2014-01-31 07:48:14,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20166,Customer,1991,0
780,2014-01-31 10:49:06,2014-01-31 11:02:06,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20157,Subscriber,1963,0
1320,2014-01-31 10:02:13,2014-01-31 10:24:13,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20025,Customer,1977,2
1800,2014-01-31 11:56:53,2014-01-31 12:26:53,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20014,Customer,1960,1
720,2014-01-31 15:01:34,2014-01-31 15:13:34,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20222,Customer,2004,2
1860,2014-01-31 14:39:21,2014-01-31 15:10:21,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20113,Customer,1956,1
1920,2014-01-31 17:23:54,2014-01-31 17:55:54,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20152,Customer,1994,2
900,2014-01-31 10:54:21,2014-01-31 11:09:21,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20217,Customer,1964,0
1680,2014-01-31 13:37:01,2014-01-31 14:05:01,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20076,Subscriber,1978,2
1020,2014-01-31 09:29:16,2014-01-31 09:46:16,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20228,Customer,1995,2
480,2014-01-31 23:55:00,2014-02-01 00:03:00,44,St James Pl & Pearl St,40.71117,-74.00016,9,W 52 St & 9 Ave,40.7644,-73.9878,20006,Customer,1956,2
540,2014-01-31 13:38:52,2014-01-31 13:47:52,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20196,Customer,2002,1
2040,2014-01-31 14:23:57,2014-01-31 14:57:57,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20197,Customer,1973,1
600,2014-01-31 11:19:48,2014-01-31 11:29:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20122,Customer,1989,2
1200,2014-01-31 08:57:18,2014-01-31 09:17:18,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20083,Subscriber,1966,0
1320,2014-01-31 14:35:01,2014-01-31 14:57:01,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20185,Subscriber,1989,0
420,2014-01-31 18:28:14,2014-01-31 18:35:14,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20129,Subscriber,1994,1
540,2014-01-31 11:11:06,2014-01-31 11:20:06,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20182,Customer,1987,0
2100,2014-01-31 07:19:59,2014-01-31 07:54:59,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20118,Customer,1964,1
1860,2014-01-31 09:43:48,2014-01-31 10:14:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20036,Subscriber,2005,2
1020,2014-01-31 16:18:42,2014-01-31 16:35:42,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20223,Subscriber,1985,2
1080,2014-01-31 10:15:44,2014-01-31 10:33:44,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20049,Customer,1995,2
2100,2014-01-31 08:31:16,2014-01-31 09:06:16,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20167,Customer,1965,0
1560,2014-01-31 10:57:37,2014-01-31 11:23:37,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20145,Subscriber,1966,0
2100,2014-01-31 12:43:51,2014-01-31 13:18:51,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20111,Customer,1976,1
2100,2014-01-31 12:59:29,2014-01-31 13:34:29,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20051,Subscriber,1984,1
360,2014-01-31 09:43:39,2014-01-31 09:49:39,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20072,Customer,1962,2
1320,2014-01-31 15:57:19,2014-01-31 16:19:19,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20162,Customer,2001,2
1200,2014-01-31 12:23:19,2014-01-31 12:43:19,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20183,Subscriber,1999,1
1260,2014-01-31 11:08:59,2014-01-31 11:29:59,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20134,Subscriber,1974,0
