tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1080,2014-01-31 09:28:33,2014-01-31 09:46:33,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20168,Subscriber,1955,2
1380,2014-01-31 07:13:06,2014-01-31 07:36:06,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20094,Subscriber,1986,0
1260,2014-01-31 07:44:49,2014-01-31 08:05:49,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20034,Subscriber,1951,1
2040,2014-01-31 13:33:23,2014-01-31 14:07:23,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20136,Customer,1952,2
2100,2014-01-31 11:13:40,2014-01-31 11:48:40,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20146,Customer,2001,2
540,2014-01-31 16:23:29,2014-01-31 16:32:29,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20379,Subscriber,1964,1
600,2014-01-31 11:25:37,2014-01-31 11:35:37,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20218,Customer,1991,0
960,2014-01-31 07:38:13,2014-01-31 07:54:13,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20022,Customer,1979,1
840,2014-01-31 16:08:50,2014-01-31 16:22:50,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20247,Customer,1992,1
720,2014-01-31 14:37:23,2014-01-31 14:49:23,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20017,Subscriber,1983,2
900,2014-01-31 07:19:11,2014-01-31 07:34:11,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20250,Subscriber,1983,2
1140,2014-01-31 15:15:06,2014-01-31 15:34:06,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20342,Customer,2005,1
1140,2014-01-31 14:32:05,2014-01-31 14:51:05,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20329,Subscriber,1969,1
2040,2014-01-31 11:35:59,2014-01-31 12:09:59,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20410,Subscriber,1969,1
1020,2014-01-31 07:33:38,2014-01-31 07:50:38,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20310,Subscriber,1966,1
1680,2014-01-31 18:31:42,2014-01-31 18:59:42,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20165,Customer,1968,0
1980,2014-01-31 12:04:12,2014-01-31 12:37:12,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20123,Customer,1973,1
720,2014-02-01 00:05:00,2014-02-01 00:17:00,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20007,Subscriber,2002,1
480,2014-01-31 14:30:08,2014-01-31 14:38:08,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20437,Subscriber,1997,1
540,2014-01-31 07:56:01,2014-01-31 08:05:01,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20202,Customer,1957,2
840,2014-01-31 10:43:34,2014-01-31 10:57:34,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20373,Customer,1972,1
1500,2014-01-31 13:05:04,2014-01-31 13:30:04,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20052,Customer,1961,1
1260,2014-01-31 13:58:50,2014-01-31 14:19:50,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20376,Customer,1958,1
1380,2014-01-31 14:03:00,2014-01-31 14:26:00,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20137,Subscriber,2005,2
1140,2014-01-31 14:54:48,2014-01-31 15:13:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20077,Subscriber,1952,1
1740,2014-01-31 09:41:21,2014-01-31 10:10:21,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20096,Subscriber,1955,2
840,2014-01-31 15:36:56,2014-01-31 15:50:56,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20462,Subscriber,1984,2
420,2014-01-31 09:37:58,2014-01-31 09:44:58,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20396,Customer,1988,2
660,2014-01-31 18:29:07,2014-01-31 18:40:07,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20357,Customer,1954,2
660,2014-01-31 18:47:21,2014-01-31 18:58:21,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20441,Customer,1954,2
960,2014-01-31 09:23:48,2014-01-31 09:39:48,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20420,Customer,1976,0
1440,2014-01-31 10:49:50,2014-01-31 11:13:50,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20361,Customer,1956,0
1680,2014-01-31 14:58:23,2014-01-31 15:26:23,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20281,Subscriber,1975,2
660,2014-01-31 13:07:17,2014-01-31 13:18:17,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20268,Customer,1951,0
1800,2014-01-31 16:56:35,2014-01-31 17:26:35,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20127,Subscriber,1958,1
1440,2014-01-31 08:49:50,2014-01-31 09:13:50,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20311,Customer,1985,0
1980,2014-01-31 13:35:32,2014-01-31 14:08:32,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20232,Subscriber,1988,0
1080,2014-01-31 13:23:38,2014-01-31 13:41:38,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20040,Customer,1999,1
420,2014-01-31 08:28:55,2014-01-31 08:35:55,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20347,Subscriber,1972,2
420,2014-01-31 16:47:20,2014-01-31 16:54:20,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20343,Subscriber,1972,2
600,2014-01-31 23:40:00,2014-01-31 23:50:00,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20002,Customer,1965,2
840,2014-01-31 18:29:56,2014-01-31 18:43:56,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20249,Customer,1967,2
1140,2014-01-31 16:27:15,2014-01-31 16:46:15,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20211,Customer,2000,2
1020,2014-01-31 16:32:50,2014-01-31 16:49:50,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20103,Subscriber,1976,1
960,2014-01-31 15:51:31,2014-01-31 16:07:31,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20270,Subscriber,1986,2
360,2014-01-31 15:08:22,2014-01-31 15:14:22,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20186,Subscriber,1952,0
720,2014-01-31 13:28:00,2014-01-31 13:40:00,52,E 33 St & 1 Ave,40.74402,-73.97196,9,W 52 St & 9 Ave,40.7644,-73.9878,20005,Customer,1999,0
1260,2014-01-31 10:15:03,2014-01-31 10:36:03,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20337,Subscriber,1969,2
600,2014-01-31 07:51:38,2014-01-31 08:01:38,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20430,Customer,1997,1
1260,2014-01-31 15:37:49,2014-01-31 15:58:49,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20234,Customer,1963,2
1200,2014-01-31 12:23:19,2014-01-31 12:43:19,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20183,Subscriber,1999,1
1560,2014-01-31 07:55:34,2014-01-31 08:21:34,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20394,Subscriber,1983,2
1440,2014-01-31 15:25:08,2014-01-31 15:49:08,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20438,Subscriber,1952,0
2100,2014-01-31 11:21:55,2014-01-31 11:56:55,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20326,Subscriber,2001,2
300,2014-01-31 17:00:00,2014-01-31 17:05:00,8,Hudson St & Reade St,40.71534,-74.00915,7,Washington Square E,40.73049,-73.99572,20009,Subscriber,1998,0
1320,2014-01-31 07:26:14,2014-01-31 07:48:14,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20166,Customer,1991,0
420,2014-01-31 12:47:18,2014-01-31 12:54:18,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20279,Subscriber,1986,1
720,2014-02-01 00:02:00,2014-02-01 00:14:00,8,Hudson St & Reade St,40.71534,-74.00915,8,Hudson St & Reade St,40.71534,-74.00915,20003,Subscriber,1959,0
720,2014-01-31 23:52:00,2014-02-01 00:04:00,52,E 33 St & 1 Ave,40.74402,-73.97196,9,W 52 St & 9 Ave,40.7644,-73.9878,20002,Subscriber,1982,0
720,2014-01-31 09:16:00,2014-01-31 09:28:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,8,Hudson St & Reade St,40.71534,-74.00915,20001,Subscriber,1982,2
1440,2014-01-31 07:26:12,2014-01-31 07:50:12,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20274,Subscriber,1967,2
780,2014-01-31 18:51:56,2014-01-31 19:04:56,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20345,Subscriber,1991,1
1500,2014-01-31 09:27:16,2014-01-31 09:52:16,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20480,Customer,1977,0
900,2014-01-31 09:25:05,2014-01-31 09:40:05,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20180,Subscriber,1952,0
1860,2014-01-31 11:02:19,2014-01-31 11:33:19,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20350,Customer,1972,2
1320,2014-01-31 12:27:13,2014-01-31 12:49:13,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20315,Subscriber,1976,0
1440,2014-01-31 08:54:26,2014-01-31 09:18:26,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,20383,Customer,1976,2
1740,2014-01-31 15:53:47,2014-01-31 16:22:47,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20198,Subscriber,1989,1
2100,2014-01-31 11:41:19,2014-01-31 12:16:19,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20086,Subscriber,1977,0
420,2014-01-31 18:28:14,2014-01-31 18:35:14,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20129,Subscriber,1994,1
1500,2014-01-31 08:21:38,2014-01-31 08:46:38,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,20323,Customer,1957,1
1620,2014-01-31 11:05:10,2014-01-31 11:32:10,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20302,Subscriber,2001,0
1680,2014-01-31 14:35:04,2014-01-31 15:03:04,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20353,Customer,1979,2
1200,2014-01-31 17:36:08,2014-01-31 17:56:08,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20404,Customer,1964,1
1560,2014-01-31 11:11:49,2014-01-31 11:37:49,7,Washington Square E,40.73049,-73.99572,52,E 33 St & 1 Ave,40.74402,-73.97196,20254,Subscriber,2002,2
1380,2014-01-31 17:23:19,2014-01-31 17:46:19,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20392,Subscriber,1965,2
1140,2014-01-31 08:01:29,2014-01-31 08:20:29,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20143,Subscriber,1987,0
1560,2014-01-31 15:58:39,2014-01-31 16:24:39,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20210,Customer,2002,1
720,2014-01-31 12:40:42,2014-01-31 12:52:42,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20423,Customer,1986,1
1500,2014-01-31 08:21:48,2014-01-31 08:46:48,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20431,Subscriber,1958,0
1740,2014-01-31 12:17:34,2014-01-31 12:46:34,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20207,Customer,1961,1
1020,2014-01-31 15:47:01,2014-01-31 16:04:01,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20354,Subscriber,1987,2
1440,2014-01-31 14:28:20,2014-01-31 14:52:20,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20257,Subscriber,1999,2
1920,2014-01-31 12:51:17,2014-01-31 13:23:17,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20159,Subscriber,1998,2
1680,2014-01-31 13:22:53,2014-01-31 13:50:53,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20472,Subscriber,2004,0
600,2014-01-31 13:04:17,2014-01-31 13:14:17,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20388,Customer,1957,0
1260,2014-01-31 16:52:52,2014-01-31 17:13:52,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20163,Subscriber,1982,0
1320,2014-01-31 17:45:22,2014-01-31 18:07:22,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20272,Customer,1968,1
540,2014-01-31 14:28:33,2014-01-31 14:37:33,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20089,Customer,1991,2
1860,2014-01-31 14:39:21,2014-01-31 15:10:21,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20113,Customer,1956,1
1560,2014-01-31 12:11:02,2014-01-31 12:37:02,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20351,Subscriber,1962,2
1860,2014-01-31 18:04:20,2014-01-31 18:35:20,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20033,Subscriber,1972,2
1980,2014-01-31 07:38:28,2014-01-31 08:11:28,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20058,Customer,1983,1
360,2014-01-31 07:02:22,2014-01-31 07:08:22,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20226,Subscriber,1976,2
1440,2014-01-31 18:05:09,2014-01-31 18:29:09,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20273,Customer,1991,2
1620,2014-01-31 16:38:43,2014-01-31 17:05:43,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20415,Customer,1974,1
1980,2014-01-31 17:23:43,2014-01-31 17:56:43,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20176,Customer,1963,2
600,2014-01-31 11:19:48,2014-01-31 11:29:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20122,Customer,1989,2
1080,2014-01-31 12:47:39,2014-01-31 13:05:39,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20231,Customer,2001,1
1920,2014-01-31 14:47:05,2014-01-31 15:19:05,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20233,Subscriber,1995,1
1620,2014-01-31 17:22:48,2014-01-31 17:49:48,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20020,Customer,1986,1
1320,2014-01-31 09:29:40,2014-01-31 09:51:40,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20300,Subscriber,1950,0
1560,2014-01-31 11:20:56,2014-01-31 11:46:56,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20386,Subscriber,1983,0
480,2014-01-31 17:32:12,2014-01-31 17:40:12,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20248,Subscriber,1991,0
1380,2014-01-31 10:15:29,2014-01-31 10:38:29,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20481,Customer,2004,0
1080,2014-01-31 10:12:03,2014-01-31 10:30:03,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20169,Customer,1965,1
840,2014-01-31 09:17:26,2014-01-31 09:31:26,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20012,Subscriber,1994,1
960,2014-01-31 16:41:10,2014-01-31 16:57:10,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20271,Subscriber,1959,1
1560,2014-01-31 11:56:26,2014-01-31 12:22:26,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20278,Subscriber,1993,2
1560,2014-01-31 16:09:40,2014-01-31 16:35:40,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20439,Customer,1989,0
1200,2014-01-31 11:20:42,2014-01-31 11:40:42,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20374,Customer,1968,2
480,2014-01-31 12:25:29,2014-01-31 12:33:29,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,20099,Customer,1991,1
1860,2014-01-31 10:01:56,2014-01-31 10:32:56,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20325,Customer,1993,0
900,2014-01-31 12:27:41,2014-01-31 12:42:41,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20087,Subscriber,1955,2
600,2014-01-31 08:13:12,2014-01-31 08:23:12,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20071,Subscriber,1971,2
1380,2014-01-31 18:52:06,2014-01-31 19:15:06,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20285,Customer,1974,0
1800,2014-01-31 07:58:56,2014-01-31 08:28:56,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20346,Customer,1986,2
1380,2014-01-31 18:26:21,2014-01-31 18:49:21,8,Hudson St & Reade St,40.71534,-74.00915,28,Stanton St & Chrystie St,40.72229,-73.99147,20237,Subscriber,1956,2
360,2014-01-31 10:04:41,2014-01-31 10:10:41,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20277,Customer,1972,0
1920,2014-01-31 08:54:28,2014-01-31 09:26:28,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20335,Subscriber,2004,0
900,2014-01-31 08:46:46,2014-01-31 09:01:46,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,20263,Subscriber,2005,1
1920,2014-01-31 18:43:00,2014-01-31 19:15:00,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20321,Subscriber,1955,2
1500,2014-01-31 11:13:49,2014-01-31 11:38:49,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20038,Subscriber,1982,0
840,2014-01-31 09:47:25,2014-01-31 10:01:25,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20456,Subscriber,1960,1
900,2014-01-31 17:16:04,2014-01-31 17:31:04,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20320,Customer,1963,2
1920,2014-01-31 13:44:19,2014-01-31 14:16:19,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20064,Customer,2001,2
1080,2014-01-31 10:15:44,2014-01-31 10:33:44,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20049,Customer,1995,2
720,2014-01-31 23:57:00,2014-02-01 00:09:00,28,Stanton St & Chrystie St,40.72229,-73.99147,7,Washington Square E,40.73049,-73.99572,20000,Customer,1959,0
720,2014-01-31 16:49:55,2014-01-31 17:01:55,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20463,Subscriber,1994,2
1140,2014-01-31 10:27:05,2014-01-31 10:46:05,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20133,Subscriber,1995,1
1500,2014-01-31 10:32:50,2014-01-31 10:57:50,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20445,Subscriber,1952,1
360,2014-01-31 07:15:28,2014-01-31 07:21:28,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20286,Subscriber,1987,1
360,2014-01-31 09:34:19,2014-01-31 09:40:19,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20468,Customer,1951,2
720,2014-01-31 13:14:00,2014-01-31 13:26:00,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20005,Customer,1967,0
1320,2014-01-31 18:03:51,2014-01-31 18:25:51,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20081,Subscriber,1952,1
1440,2014-01-31 10:27:10,2014-01-31 10:51:10,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20349,Subscriber,1956,0
1260,2014-01-31 09:35:37,2014-01-31 09:56:37,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20156,Customer,1978,2
360,2014-01-31 10:14:53,2014-01-31 10:20:53,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20073,Customer,2002,1
900,2014-01-31 16:42:23,2014-01-31 16:57:23,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20331,Customer,1954,1
2040,2014-01-31 10:10:33,2014-01-31 10:44:33,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20121,Subscriber,1953,2
600,2014-01-31 18:20:59,2014-01-31 18:30:59,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20057,Subscriber,1989,1
480,2014-01-31 10:43:39,2014-01-31 10:51:39,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20193,Customer,1988,1
720,2014-01-31 16:21:22,2014-01-31 16:33:22,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20175,Subscriber,1966,2
1260,2014-01-31 11:12:39,2014-01-31 11:33:39,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20110,Customer,1991,2
1680,2014-01-31 11:07:48,2014-01-31 11:35:48,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20266,Subscriber,1961,1
1080,2014-01-31 14:42:16,2014-01-31 15:00:16,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20221,Subscriber,1977,1
1920,2014-01-31 13:49:49,2014-01-31 14:21:49,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20436,Customer,2005,0
360,2014-01-31 15:29:51,2014-01-31 15:35:51,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20018,Customer,1992,0
1740,2014-01-31 14:15:50,2014-01-31 14:44:50,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20317,Customer,2005,2
