tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
600,2014-11-02 02:06:47,2014-11-02 02:16:47,320,Leonard St & Church St,40.717571,-74.005549,233,Joralemon St & Adams St,40.69246277,-73.98963911,20637,Subscriber,1983,1
600,2014-11-01 10:27:23,2014-11-01 10:37:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,463,9 Ave & W 16 St,40.74206539,-74.00443172,16181,Subscriber,1962,1
1380,2014-11-01 07:28:57,2014-11-01 07:51:57,212,W 16 St & The High Line,40.74334935,-74.00681753,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15821,Subscriber,1964,0
300,2014-11-01 21:27:54,2014-11-01 21:32:54,515,W 43 St & 10 Ave,40.76009437,-73.99461843,355,Bayard St & Baxter St,40.71602118,-73.99974372,17480,Subscriber,1984,2
300,2014-11-01 18:40:32,2014-11-01 18:45:32,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17844,Customer,1979,2
1980,2014-11-02 03:21:10,2014-11-02 03:54:10,345,W 13 St & 6 Ave,40.73649403,-73.99704374,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,18620,Subscriber,1992,1
900,2014-11-01 18:32:43,2014-11-01 18:47:43,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19377,Subscriber,1983,1
1380,2014-11-01 14:08:42,2014-11-01 14:31:42,72,W 52 St & 11 Ave,40.76727216,-73.99392888,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17657,Subscriber,1972,1
1500,2014-11-01 12:17:34,2014-11-01 12:42:34,160,E 37 St & Lexington Ave,40.748238,-73.978311,296,Division St & Bowery,40.71413089,-73.9970468,19011,Subscriber,1983,2
300,2014-11-01 18:34:06,2014-11-01 18:39:06,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,459,W 20 St & 11 Ave,40.746745,-74.007756,14720,Subscriber,1973,1
960,2014-11-01 15:59:59,2014-11-01 16:15:59,266,Avenue D & E 8 St,40.72368361,-73.97574813,530,11 Ave & W 59 St,40.771522,-73.990541,15947,Subscriber,1982,2
480,2014-11-01 15:48:17,2014-11-01 15:56:17,483,E 12 St & 3 Ave,40.73223272,-73.98889957,465,Broadway & W 41 St,40.75513557,-73.98658032,16899,Subscriber,1956,1
120,2014-11-02 01:25:22,2014-11-02 01:27:22,306,Cliff St & Fulton St,40.70823502,-74.00530063,449,W 52 St & 9 Ave,40.76461837,-73.98789473,19678,Subscriber,1993,1
300,2014-11-01 14:41:59,2014-11-01 14:46:59,466,W 25 St & 6 Ave,40.74395411,-73.99144871,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19221,Subscriber,1978,2
720,2014-11-02 01:16:47,2014-11-02 01:28:47,403,E 2 St & 2 Ave,40.72502876,-73.99069656,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16032,Subscriber,1990,1
660,2014-11-01 18:28:19,2014-11-01 18:39:19,461,E 20 St & 2 Ave,40.73587678,-73.98205027,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15014,Subscriber,1969,1
180,2014-11-01 23:33:15,2014-11-01 23:36:15,529,W 42 St & 8 Ave,40.7575699,-73.99098507,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17223,Subscriber,1964,1
420,2014-11-01 20:20:35,2014-11-01 20:27:35,224,Spruce St & Nassau St,40.71146364,-74.00552427,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19214,Subscriber,1955,1
360,2014-11-01 18:39:50,2014-11-01 18:45:50,379,W 31 St & 7 Ave,40.749156,-73.9916,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17991,Subscriber,1987,1
540,2014-11-01 12:19:18,2014-11-01 12:28:18,462,W 22 St & 10 Ave,40.74691959,-74.00451887,463,9 Ave & W 16 St,40.74206539,-74.00443172,18117,Subscriber,1973,2
480,2014-11-01 23:53:00,2014-11-02 00:01:00,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,20147,Subscriber,1985,1
1020,2014-11-01 16:18:52,2014-11-01 16:35:52,477,W 41 St & 8 Ave,40.75640548,-73.9900262,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,14826,Subscriber,1979,1
1080,2014-11-01 23:16:07,2014-11-01 23:34:07,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18896,Customer,1984,2
300,2014-11-01 12:17:33,2014-11-01 12:22:33,479,9 Ave & W 45 St,40.76019252,-73.9912551,116,W 17 St & 8 Ave,40.74177603,-74.00149746,14548,Subscriber,1989,1
720,2014-11-02 00:48:24,2014-11-02 01:00:24,426,West St & Chambers St,40.71754834,-74.01322069,346,Bank St & Hudson St,40.73652889,-74.00618026,17318,Subscriber,1986,1
480,2014-11-01 15:43:14,2014-11-01 15:51:14,267,Broadway & W 36 St,40.75097711,-73.98765428,320,Leonard St & Church St,40.717571,-74.005549,20806,Subscriber,1972,0
1080,2014-11-01 00:32:06,2014-11-01 00:50:06,345,W 13 St & 6 Ave,40.73649403,-73.99704374,361,Allen St & Hester St,40.71605866,-73.99190759,20041,Customer,1986,1
240,2014-11-02 01:42:01,2014-11-02 01:46:01,514,12 Ave & W 40 St,40.76087502,-74.00277668,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15230,Subscriber,1982,2
960,2014-11-02 07:45:24,2014-11-02 08:01:24,444,Broadway & W 24 St,40.7423543,-73.98915076,251,Mott St & Prince St,40.72317958,-73.99480012,15859,Subscriber,1986,2
540,2014-11-01 07:39:54,2014-11-01 07:48:54,411,E 6 St & Avenue D,40.72228087,-73.97668709,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,15996,Subscriber,1977,0
720,2014-11-02 03:39:54,2014-11-02 03:51:54,521,8 Ave & W 31 St,40.75044999,-73.99481051,444,Broadway & W 24 St,40.7423543,-73.98915076,21143,Subscriber,1965,1
240,2014-11-01 18:12:33,2014-11-01 18:16:33,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15601,Subscriber,1988,1
240,2014-11-01 20:42:42,2014-11-01 20:46:42,379,W 31 St & 7 Ave,40.749156,-73.9916,2008,Little West St & 1 Pl,40.70569254,-74.01677685,21242,Subscriber,1980,1
240,2014-11-01 15:08:34,2014-11-01 15:12:34,174,E 25 St & 1 Ave,40.7381765,-73.97738662,442,W 27 St & 7 Ave,40.746647,-73.993915,19581,Subscriber,1975,1
300,2014-11-01 14:51:45,2014-11-01 14:56:45,72,W 52 St & 11 Ave,40.76727216,-73.99392888,404,9 Ave & W 14 St,40.7405826,-74.00550867,15436,Subscriber,1980,1
720,2014-11-02 08:07:51,2014-11-02 08:19:51,446,W 24 St & 7 Ave,40.74487634,-73.99529885,285,Broadway & E 14 St,40.73454567,-73.99074142,20242,Subscriber,1979,1
1020,2014-11-02 04:33:49,2014-11-02 04:50:49,490,8 Ave & W 33 St,40.751551,-73.993934,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16344,Subscriber,1979,2
1260,2014-11-01 21:14:49,2014-11-01 21:35:49,528,2 Ave & E 31 St,40.74290902,-73.97706058,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19643,Subscriber,1969,1
1440,2014-11-01 19:20:43,2014-11-01 19:44:43,268,Howard St & Centre St,40.71910537,-73.99973337,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,14622,Subscriber,1982,0
300,2014-11-01 16:10:17,2014-11-01 16:15:17,265,Stanton St & Chrystie St,40.72229346,-73.99147535,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20246,Customer,1983,1
1020,2014-11-02 02:37:06,2014-11-02 02:54:06,459,W 20 St & 11 Ave,40.746745,-74.007756,392,Jay St & Tech Pl,40.695065,-73.987167,16496,Customer,1968,1
600,2014-11-01 18:16:28,2014-11-01 18:26:28,116,W 17 St & 8 Ave,40.74177603,-74.00149746,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19913,Subscriber,1979,0
660,2014-11-01 16:59:21,2014-11-01 17:10:21,168,W 18 St & 6 Ave,40.73971301,-73.99456405,401,Allen St & Rivington St,40.72019576,-73.98997825,21049,Subscriber,1963,1
1200,2014-11-01 14:35:33,2014-11-01 14:55:33,330,Reade St & Broadway,40.71450451,-74.00562789,491,E 24 St & Park Ave S,40.74096374,-73.98602213,19679,Subscriber,1967,2
840,2014-11-01 13:40:04,2014-11-01 13:54:04,491,E 24 St & Park Ave S,40.74096374,-73.98602213,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19702,Subscriber,1980,1
180,2014-11-01 20:16:22,2014-11-01 20:19:22,461,E 20 St & 2 Ave,40.73587678,-73.98205027,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15946,Subscriber,1976,1
1440,2014-11-01 22:32:47,2014-11-01 22:56:47,536,1 Ave & E 30 St,40.74144387,-73.97536082,444,Broadway & W 24 St,40.7423543,-73.98915076,17204,Subscriber,1975,2
840,2014-11-02 01:27:10,2014-11-02 01:41:10,494,W 26 St & 8 Ave,40.74734825,-73.99723551,2003,1 Ave & E 18 St,40.73416059,-73.98024289,21661,Subscriber,1983,1
540,2014-11-01 16:10:18,2014-11-01 16:19:18,465,Broadway & W 41 St,40.75513557,-73.98658032,2009,Catherine St & Monroe St,40.71117444,-73.99682619,17927,Subscriber,1989,2
780,2014-11-01 20:04:04,2014-11-01 20:17:04,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19033,Customer,1975,1
960,2014-11-01 19:06:49,2014-11-01 19:22:49,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,479,9 Ave & W 45 St,40.76019252,-73.9912551,21297,Subscriber,1980,2
1980,2014-11-01 14:22:36,2014-11-01 14:55:36,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,386,Centre St & Worth St,40.71494807,-74.00234482,16357,Subscriber,1980,2
360,2014-11-02 00:07:54,2014-11-02 00:13:54,285,Broadway & E 14 St,40.73454567,-73.99074142,173,Broadway & W 49 St,40.76064679,-73.98442659,15252,Subscriber,1971,1
1500,2014-11-01 23:40:13,2014-11-02 00:05:13,168,W 18 St & 6 Ave,40.73971301,-73.99456405,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,17825,Subscriber,1971,1
1140,2014-11-01 15:36:04,2014-11-01 15:55:04,515,W 43 St & 10 Ave,40.76009437,-73.99461843,444,Broadway & W 24 St,40.7423543,-73.98915076,16000,Subscriber,1986,1
900,2014-11-01 10:58:24,2014-11-01 11:13:24,2008,Little West St & 1 Pl,40.70569254,-74.01677685,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20223,Subscriber,1985,1
360,2014-11-01 23:36:24,2014-11-01 23:42:24,280,E 10 St & 5 Ave,40.73331967,-73.99510132,404,9 Ave & W 14 St,40.7405826,-74.00550867,15592,Subscriber,1968,1
3540,2014-11-01 18:58:43,2014-11-01 19:57:43,442,W 27 St & 7 Ave,40.746647,-73.993915,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18367,Customer,1959,1
1740,2014-11-01 20:21:26,2014-11-01 20:50:26,400,Pitt St & Stanton St,40.71926081,-73.98178024,533,Broadway & W 39 St,40.75299641,-73.98721619,19105,Customer,1980,1
120,2014-11-01 13:10:05,2014-11-01 13:12:05,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2003,1 Ave & E 18 St,40.73416059,-73.98024289,21407,Subscriber,1954,2
240,2014-11-01 16:28:25,2014-11-01 16:32:25,494,W 26 St & 8 Ave,40.74734825,-73.99723551,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17675,Subscriber,1979,2
240,2014-11-02 03:38:23,2014-11-02 03:42:23,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16645,Subscriber,1982,1
480,2014-11-01 18:41:00,2014-11-01 18:49:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,472,E 32 St & Park Ave,40.7457121,-73.98194829,20529,Subscriber,1974,2
120,2014-11-01 11:07:05,2014-11-01 11:09:05,147,Greenwich St & Warren St,40.71542197,-74.01121978,486,Broadway & W 29 St,40.7462009,-73.98855723,21158,Customer,1975,1
660,2014-11-01 14:14:29,2014-11-01 14:25:29,410,Suffolk St & Stanton St,40.72066442,-73.98517977,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17723,Subscriber,1988,0
780,2014-11-01 17:27:50,2014-11-01 17:40:50,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,79,Franklin St & W Broadway,40.71911552,-74.00666661,19088,Customer,1966,1
780,2014-11-02 03:46:08,2014-11-02 03:59:08,233,Joralemon St & Adams St,40.69246277,-73.98963911,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16816,Customer,1987,1
840,2014-11-01 21:33:26,2014-11-01 21:47:26,486,Broadway & W 29 St,40.7462009,-73.98855723,306,Cliff St & Fulton St,40.70823502,-74.00530063,19734,Subscriber,1979,1
480,2014-11-02 09:26:46,2014-11-02 09:34:46,229,Great Jones St,40.72743423,-73.99379025,520,W 52 St & 5 Ave,40.75992262,-73.97648516,16690,Subscriber,1977,1
900,2014-11-02 14:51:03,2014-11-02 15:06:03,491,E 24 St & Park Ave S,40.74096374,-73.98602213,334,W 20 St & 7 Ave,40.74238787,-73.99726235,20269,Customer,1979,1
660,2014-11-01 14:15:26,2014-11-01 14:26:26,259,South St & Whitehall St,40.70122128,-74.01234218,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21327,Subscriber,1972,1
1560,2014-11-01 10:52:35,2014-11-01 11:18:35,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17729,Customer,1981,2
1020,2014-11-02 05:34:27,2014-11-02 05:51:27,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,355,Bayard St & Baxter St,40.71602118,-73.99974372,20377,Subscriber,1958,1
1200,2014-11-02 06:25:46,2014-11-02 06:45:46,346,Bank St & Hudson St,40.73652889,-74.00618026,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16690,Subscriber,1982,1
540,2014-11-01 18:22:21,2014-11-01 18:31:21,387,Centre St & Chambers St,40.71273266,-74.0046073,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17568,Subscriber,1984,2
180,2014-11-01 10:27:43,2014-11-01 10:30:43,224,Spruce St & Nassau St,40.71146364,-74.00552427,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19825,Subscriber,1968,1
360,2014-11-01 13:09:31,2014-11-01 13:15:31,480,W 53 St & 10 Ave,40.76669671,-73.99061728,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17873,Subscriber,1983,1
600,2014-11-01 16:47:35,2014-11-01 16:57:35,405,Washington St & Gansevoort St,40.739323,-74.008119,394,E 9 St & Avenue C,40.72521311,-73.97768752,21195,Subscriber,1977,0
1020,2014-11-02 07:01:04,2014-11-02 07:18:04,352,W 56 St & 6 Ave,40.76340613,-73.97722479,337,Old Slip & Front St,40.7037992,-74.00838676,18718,Subscriber,1984,1
1320,2014-11-01 13:15:15,2014-11-01 13:37:15,251,Mott St & Prince St,40.72317958,-73.99480012,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15076,Subscriber,1987,1
420,2014-11-01 23:26:04,2014-11-01 23:33:04,517,E 41 St & Madison Ave,40.752141,-73.979782,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,16436,Subscriber,1972,1
1500,2014-11-01 20:12:02,2014-11-01 20:37:02,457,Broadway & W 58 St,40.76695317,-73.98169333,325,E 19 St & 3 Ave,40.73624527,-73.98473765,19894,Subscriber,1988,2
1500,2014-11-02 01:34:57,2014-11-02 01:59:57,351,Front St & Maiden Ln,40.70530954,-74.00612572,348,W Broadway & Spring St,40.72490985,-74.00154702,18597,Subscriber,1977,1
1620,2014-11-02 02:43:28,2014-11-02 03:10:28,515,W 43 St & 10 Ave,40.76009437,-73.99461843,297,E 15 St & 3 Ave,40.734232,-73.986923,14828,Subscriber,1962,1
960,2014-11-01 23:56:23,2014-11-02 00:12:23,546,E 30 St & Park Ave S,40.74444921,-73.98303529,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17308,Subscriber,1953,1
300,2014-11-01 15:50:38,2014-11-01 15:55:38,472,E 32 St & Park Ave,40.7457121,-73.98194829,238,Bank St & Washington St,40.7361967,-74.00859207,18811,Subscriber,1989,1
480,2014-11-02 06:23:25,2014-11-02 06:31:25,303,Mercer St & Spring St,40.72362738,-73.99949601,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,21212,Subscriber,1982,2
1140,2014-11-01 13:42:54,2014-11-01 14:01:54,237,E 11 St & 2 Ave,40.73047309,-73.98672378,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,16855,Subscriber,1960,1
660,2014-11-01 07:45:43,2014-11-01 07:56:43,546,E 30 St & Park Ave S,40.74444921,-73.98303529,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,18414,Subscriber,1961,0
660,2014-11-01 17:28:23,2014-11-01 17:39:23,247,Perry St & Bleecker St,40.73535398,-74.00483091,382,University Pl & E 14 St,40.73492695,-73.99200509,15417,Subscriber,1971,0
300,2014-11-01 23:43:16,2014-11-01 23:48:16,512,W 29 St & 9 Ave,40.7500727,-73.99839279,160,E 37 St & Lexington Ave,40.748238,-73.978311,21473,Subscriber,1988,1
1980,2014-11-02 01:39:09,2014-11-02 02:12:09,529,W 42 St & 8 Ave,40.7575699,-73.99098507,347,W Houston St & Hudson St,40.72873888,-74.00748842,15212,Subscriber,1989,2
900,2014-11-02 04:25:26,2014-11-02 04:40:26,493,W 45 St & 6 Ave,40.7568001,-73.98291153,434,9 Ave & W 18 St,40.74317449,-74.00366443,21534,Subscriber,1967,2
660,2014-11-01 17:02:57,2014-11-01 17:13:57,173,Broadway & W 49 St,40.76064679,-73.98442659,313,Washington Ave & Park Ave,40.69610226,-73.96751037,15611,Subscriber,1984,1
1080,2014-11-01 23:23:32,2014-11-01 23:41:32,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18188,Subscriber,1974,2
240,2014-11-01 16:10:54,2014-11-01 16:14:54,251,Mott St & Prince St,40.72317958,-73.99480012,474,5 Ave & E 29 St,40.7451677,-73.98683077,20749,Customer,1981,1
420,2014-11-01 05:30:26,2014-11-01 05:37:26,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20772,Subscriber,1961,1
300,2014-11-01 20:56:19,2014-11-01 21:01:19,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,251,Mott St & Prince St,40.72317958,-73.99480012,18540,Subscriber,1977,1
540,2014-11-02 07:40:42,2014-11-02 07:49:42,249,Harrison St & Hudson St,40.71870987,-74.0090009,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21269,Subscriber,1980,2
1500,2014-11-01 23:54:07,2014-11-02 00:19:07,251,Mott St & Prince St,40.72317958,-73.99480012,388,W 26 St & 10 Ave,40.749717753,-74.002950346,18841,Subscriber,1973,1
1260,2014-11-01 17:20:22,2014-11-01 17:41:22,173,Broadway & W 49 St,40.76064679,-73.98442659,303,Mercer St & Spring St,40.72362738,-73.99949601,20344,Subscriber,1988,1
660,2014-11-02 04:44:09,2014-11-02 04:55:09,260,Broad St & Bridge St,40.70365182,-74.01167797,511,E 14 St & Avenue B,40.72938685,-73.97772429,18397,Subscriber,1969,1
300,2014-11-01 22:28:36,2014-11-01 22:33:36,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,152,Warren St & Church St,40.71473993,-74.00910627,16498,Subscriber,1988,1
540,2014-11-01 16:10:06,2014-11-01 16:19:06,361,Allen St & Hester St,40.71605866,-73.99190759,478,11 Ave & W 41 St,40.76030096,-73.99884222,19130,Subscriber,1982,1
780,2014-11-01 17:37:41,2014-11-01 17:50:41,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382,University Pl & E 14 St,40.73492695,-73.99200509,17848,Subscriber,1982,1
420,2014-11-01 08:36:35,2014-11-01 08:43:35,426,West St & Chambers St,40.71754834,-74.01322069,513,W 56 St & 10 Ave,40.768254,-73.988639,20569,Subscriber,1984,1
420,2014-11-01 17:55:19,2014-11-01 18:02:19,426,West St & Chambers St,40.71754834,-74.01322069,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,15304,Subscriber,1983,1
240,2014-11-01 07:05:18,2014-11-01 07:09:18,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,401,Allen St & Rivington St,40.72019576,-73.98997825,20058,Subscriber,1952,1
1140,2014-11-01 19:20:41,2014-11-01 19:39:41,434,9 Ave & W 18 St,40.74317449,-74.00366443,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17357,Subscriber,1971,2
600,2014-11-01 18:46:16,2014-11-01 18:56:16,128,MacDougal St & Prince St,40.72710258,-74.00297088,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15773,Subscriber,1971,1
180,2014-11-02 02:58:32,2014-11-02 03:01:32,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,305,E 58 St & 3 Ave,40.76095756,-73.96724467,14683,Subscriber,1996,2
360,2014-11-01 16:53:33,2014-11-01 16:59:33,331,Pike St & Monroe St,40.71173107,-73.99193043,498,Broadway & W 32 St,40.74854862,-73.98808416,15333,Subscriber,1978,1
1380,2014-11-01 19:08:12,2014-11-01 19:31:12,387,Centre St & Chambers St,40.71273266,-74.0046073,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15110,Subscriber,1968,2
900,2014-11-02 05:04:36,2014-11-02 05:19:36,490,8 Ave & W 33 St,40.751551,-73.993934,422,W 59 St & 10 Ave,40.770513,-73.988038,15147,Subscriber,1959,1
660,2014-11-01 22:48:07,2014-11-01 22:59:07,504,1 Ave & E 15 St,40.73221853,-73.98165557,418,Front St & Gold St,40.70224,-73.982578,15898,Customer,1982,1
780,2014-11-01 17:01:55,2014-11-01 17:14:55,307,Canal St & Rutgers St,40.71427487,-73.98990025,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19164,Subscriber,1977,2
1680,2014-11-01 13:25:01,2014-11-01 13:53:01,504,1 Ave & E 15 St,40.73221853,-73.98165557,285,Broadway & E 14 St,40.73454567,-73.99074142,16604,Subscriber,1981,1
420,2014-11-02 00:06:35,2014-11-02 00:13:35,303,Mercer St & Spring St,40.72362738,-73.99949601,393,E 5 St & Avenue C,40.72299208,-73.97995466,20583,Subscriber,1986,1
3120,2014-11-01 15:49:26,2014-11-01 16:41:26,526,E 33 St & 5 Ave,40.74765947,-73.98490707,474,5 Ave & E 29 St,40.7451677,-73.98683077,18153,Customer,1970,0
720,2014-11-01 22:24:38,2014-11-01 22:36:38,382,University Pl & E 14 St,40.73492695,-73.99200509,404,9 Ave & W 14 St,40.7405826,-74.00550867,20338,Subscriber,1986,2
540,2014-11-01 17:05:08,2014-11-01 17:14:08,462,W 22 St & 10 Ave,40.74691959,-74.00451887,322,Clinton St & Tillary St,40.696192,-73.991218,21202,Subscriber,1984,2
1560,2014-11-01 21:24:33,2014-11-01 21:50:33,225,W 14 St & The High Line,40.74195138,-74.00803013,2003,1 Ave & E 18 St,40.73416059,-73.98024289,16368,Customer,1964,1
1020,2014-11-01 17:41:19,2014-11-01 17:58:19,402,Broadway & E 22 St,40.7403432,-73.98955109,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18984,Subscriber,1986,2
240,2014-11-02 01:28:24,2014-11-02 01:32:24,394,E 9 St & Avenue C,40.72521311,-73.97768752,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20939,Subscriber,1985,1
720,2014-11-01 14:43:38,2014-11-01 14:55:38,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16739,Customer,1981,1
720,2014-11-01 07:11:00,2014-11-01 07:23:00,464,E 56 St & 3 Ave,40.75934501,-73.96759673,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20231,Subscriber,1985,1
720,2014-11-01 20:56:43,2014-11-01 21:08:43,482,W 15 St & 7 Ave,40.73935542,-73.99931783,263,Elizabeth St & Hester St,40.71729,-73.996375,21021,Subscriber,1979,1
420,2014-11-02 01:02:26,2014-11-02 01:09:26,511,E 14 St & Avenue B,40.72938685,-73.97772429,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15955,Subscriber,1979,1
660,2014-11-01 12:58:21,2014-11-01 13:09:21,368,Carmine St & 6 Ave,40.73038599,-74.00214988,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18743,Subscriber,1976,1
660,2014-11-01 10:42:38,2014-11-01 10:53:38,461,E 20 St & 2 Ave,40.73587678,-73.98205027,523,W 38 St & 8 Ave,40.75466591,-73.99138152,18366,Subscriber,1980,1
300,2014-11-02 00:55:59,2014-11-02 01:00:59,404,9 Ave & W 14 St,40.7405826,-74.00550867,474,5 Ave & E 29 St,40.7451677,-73.98683077,18500,Customer,1960,1
420,2014-11-01 20:01:51,2014-11-01 20:08:51,402,Broadway & E 22 St,40.7403432,-73.98955109,479,9 Ave & W 45 St,40.76019252,-73.9912551,20922,Subscriber,1980,1
720,2014-11-02 07:09:55,2014-11-02 07:21:55,497,E 17 St & Broadway,40.73704984,-73.99009296,482,W 15 St & 7 Ave,40.73935542,-73.99931783,16073,Subscriber,1979,1
540,2014-11-01 19:48:11,2014-11-01 19:57:11,304,Broadway & Battery Pl,40.70463334,-74.01361706,415,Pearl St & Hanover Square,40.7047177,-74.00926027,15407,Subscriber,1992,2
1680,2014-11-02 10:05:24,2014-11-02 10:33:24,478,11 Ave & W 41 St,40.76030096,-73.99884222,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,21617,Subscriber,1982,1
780,2014-11-01 23:37:16,2014-11-01 23:50:16,167,E 39 St & 3 Ave,40.7489006,-73.97604882,348,W Broadway & Spring St,40.72490985,-74.00154702,16575,Subscriber,1987,0
900,2014-11-01 18:34:35,2014-11-01 18:49:35,458,11 Ave & W 27 St,40.751396,-74.005226,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16389,Customer,1979,1
420,2014-11-01 14:23:35,2014-11-01 14:30:35,456,E 53 St & Madison Ave,40.7597108,-73.97402311,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19624,Subscriber,1983,1
960,2014-11-01 20:48:14,2014-11-01 21:04:14,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,238,Bank St & Washington St,40.7361967,-74.00859207,15646,Subscriber,1990,0
960,2014-11-02 03:23:19,2014-11-02 03:39:19,285,Broadway & E 14 St,40.73454567,-73.99074142,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,17847,Subscriber,1977,1
1560,2014-11-02 09:55:12,2014-11-02 10:21:12,521,8 Ave & W 31 St,40.75044999,-73.99481051,529,W 42 St & 8 Ave,40.7575699,-73.99098507,14858,Subscriber,1959,1
540,2014-11-01 21:32:24,2014-11-01 21:41:24,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,20205,Subscriber,1954,2
420,2014-11-01 07:18:44,2014-11-01 07:25:44,417,Barclay St & Church St,40.71291224,-74.01020234,262,Washington Park,40.69178232,-73.97372989,21038,Subscriber,1974,2
