tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1740,2014-01-31 18:27:04,2014-01-31 18:56:04,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22805,Customer,1971,2
1260,2014-01-31 18:25:20,2014-01-31 18:46:20,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20765,Customer,1967,0
1800,2014-01-31 13:11:37,2014-01-31 13:41:37,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20124,Customer,1953,0
1440,2014-01-31 07:28:27,2014-01-31 07:52:27,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,21258,Subscriber,1983,2
1020,2014-01-31 16:10:20,2014-01-31 16:27:20,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,22143,Customer,1989,1
1980,2014-01-31 12:27:04,2014-01-31 13:00:04,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21623,Customer,1971,0
1380,2014-01-31 16:08:45,2014-01-31 16:31:45,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20031,Customer,1952,1
1380,2014-01-31 15:51:30,2014-01-31 16:14:30,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22154,Subscriber,1950,0
1260,2014-01-31 13:13:05,2014-01-31 13:34:05,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,21612,Customer,2001,0
1920,2014-01-31 18:41:14,2014-01-31 19:13:14,7,Washington Square E,40.73049,-73.99572,52,E 33 St & 1 Ave,40.74402,-73.97196,22901,Subscriber,1984,2
1140,2014-01-31 13:20:36,2014-01-31 13:39:36,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,22464,Subscriber,1975,1
780,2014-01-31 10:53:17,2014-01-31 11:06:17,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20745,Customer,1977,0
1740,2014-01-31 11:52:57,2014-01-31 12:21:57,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,22522,Customer,1992,1
1800,2014-01-31 11:34:56,2014-01-31 12:04:56,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,21010,Subscriber,1994,0
1740,2014-01-31 07:01:28,2014-01-31 07:30:28,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21054,Subscriber,1953,2
2100,2014-01-31 08:55:07,2014-01-31 09:30:07,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,22399,Subscriber,1951,2
1620,2014-01-31 13:36:42,2014-01-31 14:03:42,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,22044,Customer,1959,2
1440,2014-01-31 18:05:13,2014-01-31 18:29:13,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20993,Customer,1982,0
2040,2014-01-31 14:23:57,2014-01-31 14:57:57,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20197,Customer,1973,1
360,2014-01-31 16:19:52,2014-01-31 16:25:52,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,21711,Customer,1988,2
1320,2014-01-31 08:01:01,2014-01-31 08:23:01,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,22339,Customer,1957,1
1140,2014-01-31 07:12:05,2014-01-31 07:31:05,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,22446,Customer,1962,0
420,2014-01-31 14:29:47,2014-01-31 14:36:47,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,21745,Subscriber,1991,2
900,2014-01-31 13:15:23,2014-01-31 13:30:23,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,22716,Subscriber,1980,2
1920,2014-01-31 08:18:02,2014-01-31 08:50:02,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20995,Customer,1977,0
1740,2014-01-31 08:06:48,2014-01-31 08:35:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,21775,Subscriber,1970,1
1980,2014-01-31 13:03:09,2014-01-31 13:36:09,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21996,Customer,1998,1
660,2014-01-31 10:58:02,2014-01-31 11:09:02,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20889,Customer,1962,0
720,2014-01-31 10:06:50,2014-01-31 10:18:50,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,22905,Subscriber,1970,2
1380,2014-01-31 18:52:06,2014-01-31 19:15:06,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20285,Customer,1974,0
1740,2014-01-31 12:23:32,2014-01-31 12:52:32,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20651,Subscriber,1962,1
1740,2014-01-31 16:55:57,2014-01-31 17:24:57,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,21483,Customer,2004,1
2040,2014-01-31 13:21:45,2014-01-31 13:55:45,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20856,Subscriber,1965,1
1860,2014-01-31 13:10:16,2014-01-31 13:41:16,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,21276,Subscriber,1968,1
1260,2014-01-31 18:17:19,2014-01-31 18:38:19,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22361,Customer,1998,0
1800,2014-01-31 16:40:26,2014-01-31 17:10:26,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,22131,Subscriber,1974,2
1680,2014-01-31 15:58:55,2014-01-31 16:26:55,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,22526,Subscriber,1998,1
1920,2014-01-31 17:02:57,2014-01-31 17:34:57,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20668,Subscriber,1966,2
1680,2014-01-31 11:01:35,2014-01-31 11:29:35,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20062,Subscriber,1954,0
720,2014-01-31 16:14:46,2014-01-31 16:26:46,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,21723,Subscriber,1965,1
720,2014-01-31 08:13:25,2014-01-31 08:25:25,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,22051,Subscriber,1997,0
1080,2014-01-31 07:03:26,2014-01-31 07:21:26,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,21846,Customer,1956,2
1860,2014-01-31 14:39:21,2014-01-31 15:10:21,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20113,Customer,1956,1
2040,2014-01-31 14:16:59,2014-01-31 14:50:59,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,22021,Subscriber,1981,2
780,2014-01-31 11:12:54,2014-01-31 11:25:54,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,21682,Subscriber,1950,1
1440,2014-01-31 09:37:24,2014-01-31 10:01:24,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20720,Subscriber,1974,1
1380,2014-01-31 14:52:40,2014-01-31 15:15:40,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20461,Subscriber,1978,0
1800,2014-01-31 10:06:13,2014-01-31 10:36:13,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,21021,Customer,1951,0
540,2014-01-31 09:59:16,2014-01-31 10:08:16,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,21956,Subscriber,1972,2
1500,2014-01-31 13:44:20,2014-01-31 14:09:20,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,21744,Subscriber,1978,0
1740,2014-01-31 15:37:21,2014-01-31 16:06:21,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20546,Customer,1993,0
1620,2014-01-31 13:21:07,2014-01-31 13:48:07,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,21360,Subscriber,1973,0
1320,2014-01-31 16:15:48,2014-01-31 16:37:48,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20907,Subscriber,1990,2
840,2014-01-31 10:43:34,2014-01-31 10:57:34,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20373,Customer,1972,1
1920,2014-01-31 14:13:01,2014-01-31 14:45:01,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,21397,Subscriber,1996,2
2100,2014-01-31 18:00:29,2014-01-31 18:35:29,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,21377,Subscriber,1962,2
1800,2014-01-31 08:51:41,2014-01-31 09:21:41,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,21295,Customer,1971,1
1980,2014-01-31 08:09:42,2014-01-31 08:42:42,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,21955,Customer,1976,2
1380,2014-01-31 09:42:09,2014-01-31 10:05:09,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,22256,Subscriber,1959,2
1680,2014-01-31 15:12:50,2014-01-31 15:40:50,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22382,Customer,2000,1
1500,2014-01-31 16:27:39,2014-01-31 16:52:39,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,21243,Subscriber,1995,0
1320,2014-01-31 12:17:41,2014-01-31 12:39:41,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20663,Customer,1973,2
1080,2014-01-31 09:44:11,2014-01-31 10:02:11,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20936,Subscriber,1993,1
1620,2014-01-31 18:59:30,2014-01-31 19:26:30,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22433,Customer,1979,2
1320,2014-01-31 07:32:33,2014-01-31 07:54:33,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,21774,Customer,1955,2
1080,2014-01-31 09:16:08,2014-01-31 09:34:08,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20660,Customer,1965,0
1980,2014-01-31 15:25:07,2014-01-31 15:58:07,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20078,Subscriber,1989,0
1260,2014-01-31 18:15:52,2014-01-31 18:36:52,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,21977,Customer,2003,0
1980,2014-01-31 14:46:14,2014-01-31 15:19:14,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20881,Customer,1952,1
780,2014-01-31 18:58:55,2014-01-31 19:11:55,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20453,Customer,1985,2
840,2014-01-31 10:33:17,2014-01-31 10:47:17,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,21453,Subscriber,1963,0
360,2014-01-31 07:57:37,2014-01-31 08:03:37,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,21870,Subscriber,1980,1
1380,2014-01-31 18:06:59,2014-01-31 18:29:59,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20429,Customer,1984,0
720,2014-01-31 16:25:01,2014-01-31 16:37:01,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,22971,Subscriber,2000,2
840,2014-01-31 17:13:15,2014-01-31 17:27:15,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22456,Subscriber,1986,0
1440,2014-01-31 14:43:49,2014-01-31 15:07:49,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20293,Subscriber,2003,1
480,2014-01-31 11:13:22,2014-01-31 11:21:22,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,22438,Subscriber,1954,2
2100,2014-01-31 16:08:22,2014-01-31 16:43:22,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20739,Customer,1957,2
480,2014-01-31 12:44:27,2014-01-31 12:52:27,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20567,Subscriber,1997,1
1080,2014-01-31 14:42:02,2014-01-31 15:00:02,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,22969,Subscriber,1987,2
1920,2014-01-31 09:16:11,2014-01-31 09:48:11,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,21716,Subscriber,1995,0
1920,2014-01-31 13:29:14,2014-01-31 14:01:14,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,21396,Customer,1965,1
1740,2014-01-31 17:58:01,2014-01-31 18:27:01,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,21940,Customer,1968,2
1080,2014-01-31 13:23:38,2014-01-31 13:41:38,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20040,Customer,1999,1
1920,2014-01-31 15:57:31,2014-01-31 16:29:31,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20726,Customer,1959,2
2100,2014-01-31 12:43:51,2014-01-31 13:18:51,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20111,Customer,1976,1
1560,2014-01-31 11:55:24,2014-01-31 12:21:24,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21214,Customer,1970,0
1860,2014-01-31 13:15:10,2014-01-31 13:46:10,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,22284,Customer,1987,2
1920,2014-01-31 08:35:42,2014-01-31 09:07:42,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,21967,Subscriber,1982,2
660,2014-01-31 09:04:10,2014-01-31 09:15:10,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,22952,Customer,2005,1
1800,2014-01-31 17:46:53,2014-01-31 18:16:53,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22192,Customer,1952,1
1140,2014-01-31 17:04:59,2014-01-31 17:23:59,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20032,Subscriber,1988,2
1080,2014-01-31 11:01:01,2014-01-31 11:19:01,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,22330,Subscriber,1954,2
2040,2014-01-31 07:48:00,2014-01-31 08:22:00,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20454,Subscriber,1977,1
1380,2014-01-31 17:01:16,2014-01-31 17:24:16,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,22828,Subscriber,2003,0
1320,2014-01-31 15:07:40,2014-01-31 15:29:40,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,22322,Subscriber,1978,1
540,2014-01-31 07:04:30,2014-01-31 07:13:30,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20658,Subscriber,1964,1
1620,2014-01-31 16:08:59,2014-01-31 16:35:59,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21579,Customer,1983,1
540,2014-01-31 15:50:28,2014-01-31 15:59:28,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,21314,Customer,1976,2
1740,2014-01-31 17:35:35,2014-01-31 18:04:35,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,22972,Subscriber,1951,1
1680,2014-01-31 12:41:48,2014-01-31 13:09:48,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,21191,Subscriber,1991,1
960,2014-01-31 14:23:52,2014-01-31 14:39:52,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,22177,Subscriber,1972,2
1440,2014-01-31 11:50:09,2014-01-31 12:14:09,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22750,Customer,1993,0
1020,2014-01-31 10:52:02,2014-01-31 11:09:02,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,21777,Subscriber,1995,1
1680,2014-01-31 16:11:57,2014-01-31 16:39:57,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,22059,Subscriber,1997,0
900,2014-01-31 10:22:43,2014-01-31 10:37:43,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20385,Subscriber,2002,0
900,2014-01-31 08:17:32,2014-01-31 08:32:32,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20095,Subscriber,1992,2
1740,2014-01-31 17:43:04,2014-01-31 18:12:04,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,21700,Subscriber,1993,1
1620,2014-01-31 13:33:01,2014-01-31 14:00:01,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,22896,Customer,1988,1
1080,2014-01-31 10:15:44,2014-01-31 10:33:44,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20049,Customer,1995,2
1140,2014-01-31 08:57:55,2014-01-31 09:16:55,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,21103,Subscriber,1962,2
1680,2014-01-31 09:14:47,2014-01-31 09:42:47,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21656,Subscriber,1970,2
1080,2014-01-31 09:28:33,2014-01-31 09:46:33,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20168,Subscriber,1955,2
1320,2014-01-31 16:22:00,2014-01-31 16:44:00,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,22299,Subscriber,1986,1
1860,2014-01-31 09:46:59,2014-01-31 10:17:59,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,22748,Customer,1951,1
1920,2014-01-31 16:49:36,2014-01-31 17:21:36,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20235,Subscriber,1981,1
1320,2014-01-31 10:27:50,2014-01-31 10:49:50,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20409,Customer,1996,0
2100,2014-01-31 08:01:10,2014-01-31 08:36:10,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20947,Subscriber,1990,0
1740,2014-01-31 10:15:51,2014-01-31 10:44:51,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22701,Subscriber,1961,2
1620,2014-01-31 15:00:13,2014-01-31 15:27:13,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,22130,Customer,1960,1
1140,2014-01-31 08:36:16,2014-01-31 08:55:16,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21979,Customer,2002,1
1080,2014-01-31 10:14:16,2014-01-31 10:32:16,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22017,Subscriber,2004,0
1800,2014-01-31 10:57:46,2014-01-31 11:27:46,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,21789,Subscriber,1960,0
1500,2014-01-31 14:33:33,2014-01-31 14:58:33,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21541,Subscriber,1994,2
1740,2014-01-31 14:20:30,2014-01-31 14:49:30,7,Washington Square E,40.73049,-73.99572,60,Columbus Ave & W 72 St,40.77813,-73.97371,22633,Subscriber,1970,1
1320,2014-01-31 14:08:44,2014-01-31 14:30:44,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,21973,Customer,2002,1
780,2014-01-31 08:38:34,2014-01-31 08:51:34,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20371,Subscriber,1957,2
1320,2014-01-31 10:31:14,2014-01-31 10:53:14,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21141,Customer,1998,2
1260,2014-01-31 18:50:08,2014-01-31 19:11:08,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,22577,Subscriber,1984,0
1740,2014-01-31 16:58:50,2014-01-31 17:27:50,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20079,Subscriber,2001,0
1980,2014-01-31 11:35:40,2014-01-31 12:08:40,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,21730,Customer,1982,1
1680,2014-01-31 14:05:49,2014-01-31 14:33:49,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22285,Customer,2003,0
540,2014-01-31 17:12:12,2014-01-31 17:21:12,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22912,Customer,1994,2
1080,2014-01-31 07:02:39,2014-01-31 07:20:39,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21978,Subscriber,1950,0
1440,2014-01-31 15:44:36,2014-01-31 16:08:36,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,22730,Subscriber,1995,1
840,2014-01-31 12:29:02,2014-01-31 12:43:02,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,22595,Customer,1973,0
1260,2014-01-31 17:17:55,2014-01-31 17:38:55,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20068,Customer,2005,1
1440,2014-01-31 16:28:42,2014-01-31 16:52:42,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20151,Customer,1982,2
1740,2014-01-31 16:42:50,2014-01-31 17:11:50,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20139,Customer,1971,2
1200,2014-01-31 15:17:38,2014-01-31 15:37:38,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20810,Customer,1979,1
660,2014-01-31 07:36:39,2014-01-31 07:47:39,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20466,Customer,1957,2
1260,2014-01-31 14:44:25,2014-01-31 15:05:25,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,21013,Subscriber,2005,1
900,2014-01-31 10:01:02,2014-01-31 10:16:02,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,22581,Customer,1998,0
900,2014-01-31 08:22:08,2014-01-31 08:37:08,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20107,Subscriber,1968,0
600,2014-01-31 13:21:46,2014-01-31 13:31:46,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22872,Subscriber,2003,0
1680,2014-01-31 16:20:18,2014-01-31 16:48:18,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20043,Subscriber,1979,0
1860,2014-01-31 08:29:22,2014-01-31 09:00:22,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,21763,Subscriber,1985,1
1320,2014-01-31 14:34:55,2014-01-31 14:56:55,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20857,Customer,1968,1
